Rating,Reviews,Size,Installs,Price
4.7,16851.0,81.0,100000,1.99
4.8,17.0,15.0,100,0.0
4.7,439.0,13.0,5000,0.0
4.7,541732.0,20.0,5000000,0.0
4.5,27.0,7.1,500,0.0
4.0,47.0,4.5,1000,0.0
3.2,191.0,10.0,10000,0.0
4.7,39.0,20.0,1000,0.0
4.5,4.0,8.1,100,0.0
4.5,93.0,1.6,50000,0.0
4.9,57.0,6.1,1000,0.0
4.2,182.0,4.9,5000,0.0
5.0,2.0,20.0,100,0.0
5.0,2.0,9.3,100,0.0
4.2,47340.0,61.0,1000000,0.0
4.7,3.0,5.8,500,0.0
4.5,10159.0,6.4,1000000,0.0
3.8,57.0,4.0,5000,0.0
4.5,85015.0,46.0,1000000,0.0
4.3,2250.0,30.0,100000,0.0
3.9,112.0,1.4,10000,0.0
4.2,226.0,15.0,10000,0.0
4.5,214.0,1.8,10000,0.0
4.1,11179.0,19.0,1000000,0.0
4.1,1514.0,12.0,100000,0.0
4.6,470.0,21.0,10000,0.0
3.3,60.0,25.0,10000,0.0
4.5,11.0,3.4,1000,0.0
2.2,876.0,8.7,1000000,0.0
4.4,137.0,19.0,10000,0.0
3.9,117.0,9.8,10000,0.0
4.5,32014.0,18.0,500000,0.0
2.8,1189.0,18.0,100000,0.0
3.3,2802.0,15.0,100000,0.0
4.5,56409.0,43.0,1000000,0.0
3.1,167.0,2.0,1000,0.99
3.2,398.0,2.2,50000,0.0
4.4,1740.0,4.4,50000,0.0
4.1,1372.0,5.4,50000,0.0
5.0,2.0,1.4,5,0.0
3.8,131.0,3.3,1000,5.99
4.3,87.0,7.3,10000,0.0
4.6,3963.0,23.0,100000,0.0
4.9,7.0,2.2,100,0.0
5.0,2.0,3.5,10,0.0
2.9,30.0,4.8,5000,0.0
4.4,14.0,7.3,500,0.0
4.4,15753.0,13.0,100000,3.49
4.6,1641.0,6.2,10000,0.0
4.5,4228.0,0.656,500000,0.0
4.0,9307.0,5.0,1000000,0.0
3.5,1151.0,8.3,10000,0.0
4.8,528550.0,73.0,10000000,0.0
3.5,35337.0,7.4,5000000,0.0
4.7,142758.0,22.0,10000000,0.0
4.6,2674051.0,26.0,50000000,0.0
4.4,766.0,14.0,10000,2.99
4.3,122010.0,7.3,5000000,0.0
4.7,136540.0,3.1,1000000,0.0
4.4,134412.0,11.0,5000000,0.0
3.5,38824.0,12.0,1000000,0.0
4.6,171017.0,13.0,10000000,0.0
3.9,6289.0,33.0,1000000,0.0
4.6,260527.0,49.0,10000000,0.0
4.2,419375.0,31.0,10000000,0.0
4.6,2464.0,34.0,50000,0.0
4.0,93898.0,44.0,10000000,0.0
4.2,42190.0,11.0,5000000,0.0
3.8,52.0,55.0,10000,2.99
4.3,528917.0,59.0,10000000,0.0
4.5,462614.0,60.0,10000000,0.0
4.1,39895.0,25.0,5000000,0.0
4.2,794058.0,56.0,10000000,0.0
4.0,119685.0,20.0,10000000,0.0
3.6,301.0,2.3,50000,0.0
3.3,236.0,0.221,50000,0.0
4.7,88993.0,1.5,10000000,0.0
4.6,338742.0,48.0,5000000,0.0
4.5,23.0,31.0,5000,0.0
3.9,4569.0,7.5,500000,0.0
4.3,31.0,0.228,5000,0.0
3.9,203.0,2.3,10000,0.0
4.3,824.0,2.8,10000,0.0
3.1,19.0,4.5,500,8.99
4.4,9.0,33.0,50,2.99
3.7,6514.0,72.0,500000,0.0
4.6,37.0,3.3,1000,0.0
4.6,154.0,6.6,10000,0.0
2.7,7.0,5.2,500,0.0
4.1,70.0,3.5,500,0.99
4.2,459.0,11.0,10000,0.0
1.9,179.0,10.0,10000,0.0
4.6,17.0,9.4,1000,0.0
4.4,121.0,8.7,10000,0.0
4.2,100.0,6.3,10000,0.0
3.9,64.0,4.1,5000,0.0
2.4,37.0,37.0,5000,0.0
5.0,5.0,3.2,100,0.0
3.9,21.0,11.0,10000,0.0
3.7,78.0,3.0,10000,0.0
5.0,5.0,14.0,100,0.0
4.0,3323.0,47.0,100000,0.0
3.0,1.0,2.5,10,3.49
4.1,29.0,2.3,5000,0.0
4.8,21.0,49.0,1000,0.0
4.5,33.0,44.0,1000,0.0
3.5,13.0,3.0,1000,0.0
4.5,954.0,7.6,10000,0.0
4.5,355613.0,59.0,10000000,0.0
4.3,504765.0,36.0,5000000,0.0
4.4,2440877.0,32.0,10000000,0.0
4.4,6715.0,9.5,500000,0.0
4.3,43090.0,95.0,5000000,0.0
4.2,2557.0,5.8,50000,4.99
4.5,937.0,35.0,10000,0.0
4.3,139545.0,63.0,10000000,0.0
4.3,22333.0,9.7,1000000,0.0
4.2,249.0,91.0,10000,0.0
4.9,117.0,63.0,1000,0.0
1.4,33.0,3.1,1000,0.0
4.0,16190.0,88.0,1000000,0.0
5.0,34.0,12.0,5000,0.0
4.3,2468915.0,92.0,50000000,0.0
4.3,11.0,23.0,500,0.0
3.8,38.0,7.2,5000,0.0
4.1,1186.0,6.4,50000,0.0
4.2,20.0,3.4,1000,0.0
4.3,166312.0,91.0,5000000,0.0
4.1,46.0,6.1,1000,0.0
4.3,128.0,22.0,10000,0.0
3.6,258.0,6.9,50000,0.0
4.3,264755.0,91.0,10000000,0.0
4.6,2354042.0,72.0,50000000,0.0
4.4,6895.0,10.0,500000,0.0
5.0,22.0,2.2,100,0.0
4.4,160.0,8.5,5000,0.0
4.5,1440.0,12.0,100000,0.0
4.7,78.0,11.0,5000,0.0
5.0,3.0,16.0,500,0.0
3.4,59.0,1.3,10000,0.0
3.1,16.0,18.0,5000,0.0
4.5,339.0,10.0,5000,2.99
5.0,1.0,1.2,10,3.04
4.3,80.0,8.7,5000,0.0
4.4,186648.0,42.0,10000000,0.0
4.2,189310.0,38.0,10000000,0.0
4.0,74497.0,5.3,5000000,0.0
4.1,54034.0,5.8,5000000,0.0
3.8,47386.0,96.0,1000000,0.0
4.3,267787.0,21.0,10000000,0.0
4.1,498894.0,10.0,50000000,0.0
4.3,9149.0,80.0,1000000,0.0
4.3,191621.0,6.1,10000000,0.0
4.2,32849.0,1.5,1000000,0.0
4.3,251686.0,31.0,10000000,0.0
4.4,252006.0,26.0,5000000,0.0
4.4,483782.0,20.0,10000000,0.0
3.9,28694.0,2.9,1000000,0.0
4.3,234589.0,38.0,50000000,0.0
3.5,113183.0,36.0,5000000,0.0
4.2,951435.0,14.0,50000000,0.0
4.1,45610.0,0.176,10000000,0.0
4.1,257531.0,44.0,10000000,0.0
4.7,198480.0,82.0,5000000,0.0
4.5,375996.0,3.3,10000000,0.0
3.3,152102.0,18.0,10000000,0.0
4.2,17108.0,8.3,100000,0.0
4.6,1764.0,8.3,10000,3.99
4.3,24.0,8.0,1000,0.0
4.3,194.0,1.5,10000,0.0
4.0,1.0,3.6,100,0.0
4.7,3408.0,15.0,50000,0.0
5.0,8.0,6.7,1000,0.0
5.0,1.0,27.0,10,0.0
4.9,17.0,76.0,100,0.0
4.3,11100.0,15.0,500000,0.0
4.0,479939.0,15.0,10000000,0.0
4.5,2.0,3.3,100,3.99
4.1,1648.0,36.0,500000,0.0
4.3,18.0,5.7,1000,0.0
3.7,668.0,1.1,100000,0.0
4.2,470.0,4.1,10000,2.99
3.6,38.0,1.1,10000,0.0
3.6,5.0,6.8,50,8.99
2.1,14.0,28.0,1000,0.0
4.7,10318.0,32.0,1000000,0.0
3.2,39.0,12.0,10000,0.0
3.0,19.0,22.0,1000,4.99
4.3,59.0,1.4,1000,0.0
3.0,4.0,1.2,1000,0.0
4.3,10.0,20.0,100,12.99
3.9,53301.0,7.6,10000000,0.0
3.3,12.0,2.9,500,0.0
4.0,486.0,2.5,10000,0.0
3.7,3.0,11.0,10,2.49
2.8,27.0,34.0,1000,0.0
4.4,10786.0,21.0,1000000,0.0
5.0,1.0,4.5,500,0.0
3.9,58.0,22.0,10000,0.0
4.2,43.0,0.034,1000,0.0
4.8,6.0,14.0,100,0.0
4.0,7006.0,12.0,500000,0.0
3.0,2.0,1.3,100,0.0
4.5,8.0,3.1,100,0.0
2.6,122.0,11.0,10000,0.0
5.0,4.0,5.9,100,0.0
5.0,1.0,1.1,10,0.0
4.1,543.0,26.0,10000,0.0
4.5,53.0,5.9,10000,0.0
5.0,3.0,5.7,100,0.0
4.5,104068.0,37.0,5000000,0.0
4.4,3941129.0,77.0,50000000,0.0
4.3,314774.0,43.0,5000000,0.0
4.2,1878.0,20.0,100000,0.0
3.0,4.0,8.0,1000,0.0
4.1,78142.0,17.0,5000000,0.0
4.2,326042.0,10.0,10000000,0.0
4.2,35172.0,34.0,1000000,0.0
4.0,28633.0,81.0,1000000,0.0
4.1,3527.0,35.0,100000,0.0
3.6,151.0,100.0,10000,0.0
4.3,1130.0,48.0,50000,0.0
5.0,1.0,59.0,100,0.0
3.9,6450.0,14.0,500000,0.0
4.1,29387.0,16.0,1000000,0.0
3.8,168.0,24.0,10000,0.0
5.0,6.0,2.3,1000,0.0
3.7,38767.0,4.1,5000000,0.0
4.3,5623.0,28.0,100000,0.0
4.2,10440.0,27.0,500000,0.0
4.3,157997.0,27.0,10000000,0.0
2.5,81.0,6.7,10000,0.0
4.3,83545.0,23.0,5000000,0.0
4.3,34062.0,85.0,1000000,0.0
4.2,1484.0,41.0,100000,0.0
4.6,152395.0,14.0,10000000,0.0
4.0,3715.0,94.0,100000,0.0
2.9,975.0,45.0,100000,0.0
4.5,396090.0,26.0,10000000,0.0
4.7,417197.0,99.0,10000000,0.0
3.8,23.0,5.9,1000,0.0
4.7,466495.0,52.0,10000000,0.0
3.9,41683.0,63.0,1000000,0.0
4.5,96658.0,26.0,1000000,0.0
4.5,412888.0,35.0,10000000,0.0
4.3,231446.0,5.4,10000000,0.0
4.4,303394.0,53.0,10000000,0.0
4.8,39068.0,4.0,500000,0.0
4.2,3909032.0,51.0,100000000,0.0
4.1,211620.0,20.0,10000000,0.0
4.5,6026.0,39.0,100000,0.0
4.5,41331.0,5.0,5000000,0.0
4.6,28107.0,5.7,500000,2.99
4.4,552635.0,29.0,10000000,0.0
4.1,217736.0,87.0,10000000,0.0
4.3,1648515.0,7.1,100000000,0.0
4.7,55952.0,61.0,1000000,0.0
4.2,609186.0,30.0,10000000,0.0
4.3,771001.0,52.0,50000000,0.0
4.5,617732.0,44.0,10000000,0.0
4.8,332623.0,4.6,10000000,0.0
4.5,371318.0,90.0,10000000,0.0
4.7,696665.0,91.0,10000000,0.0
4.4,860078.0,30.0,10000000,0.0
4.1,5997.0,20.0,1000000,0.0
4.3,796.0,28.0,100000,0.0
4.2,2013.0,16.0,100000,0.0
4.2,2925.0,16.0,100000,0.0
3.6,21095.0,7.9,1000000,0.0
2.8,21.0,57.0,1000,0.0
3.9,30.0,16.0,1000,0.0
3.8,10.0,25.0,1000,0.0
4.4,1628.0,34.0,50000,0.0
3.7,42.0,29.0,1000,0.0
2.7,68.0,87.0,5000,0.0
3.8,66.0,38.0,10000,0.0
3.2,429.0,18.0,10000,0.0
3.9,255.0,19.0,100000,0.0
2.3,9.0,70.0,1000,0.0
4.1,556.0,3.3,10000,0.0
4.3,1387.0,14.0,50000,0.0
3.1,192.0,66.0,10000,0.0
4.6,315.0,4.3,1000,2.99
4.1,681.0,48.0,100000,0.0
4.4,9.0,31.0,500,0.0
3.2,6752.0,3.3,1000000,0.0
4.5,663.0,25.0,50000,0.0
3.7,2111.0,11.0,100000,0.0
4.4,708.0,33.0,50000,0.0
4.5,532.0,6.4,10000,0.0
5.0,2.0,3.9,100,0.0
4.8,5.0,1.5,10,0.0
4.6,124.0,23.0,10000,0.0
4.0,1.0,2.4,10,0.0
4.1,19388.0,35.0,1000000,0.0
4.1,204.0,11.0,10000,0.0
4.8,65.0,7.1,500,0.0
4.3,3.0,5.3,100,0.0
2.8,851.0,30.0,100000,0.0
4.7,6505.0,2.0,50000,2.99
4.2,91186.0,6.3,5000000,0.0
3.8,120494.0,2.3,10000000,0.0
3.8,637.0,7.2,100000,0.0
3.8,79132.0,2.2,10000000,0.0
4.0,39682.0,6.2,1000000,0.0
4.0,18478.0,1.7,1000000,0.0
4.6,12.0,10.0,1000,0.0
4.0,32879.0,3.2,5000000,0.0
4.3,85.0,30.0,10000,0.0
4.3,23.0,11.0,5000,0.0
3.9,34612.0,2.4,5000000,0.0
5.0,2.0,1.7,10,0.99
4.0,593.0,3.3,100000,0.0
4.1,253207.0,13.0,10000000,0.0
3.9,23348.0,3.2,5000000,0.0
4.2,133.0,7.9,10000,0.0
4.3,46242.0,5.2,1000000,0.0
4.5,40467.0,22.0,1000000,0.0
4.4,16192.0,1.6,1000000,0.0
4.1,802.0,9.4,50000,0.0
4.2,58981.0,5.4,10000000,0.0
4.5,177.0,1.1,10000,0.0
4.6,148715.0,3.3,10000000,0.0
4.1,24565.0,5.5,1000000,0.0
3.9,1322.0,4.2,100000,0.0
4.7,59632.0,10.0,1000000,0.0
3.9,8780.0,5.0,1000000,0.0
4.3,38607.0,2.9,1000000,0.0
2.9,90.0,30.0,10000,0.0
4.4,283.0,5.4,10000,0.0
3.7,55.0,3.7,5000,0.0
4.4,25.0,2.9,5000,0.0
4.1,942.0,3.0,100000,0.0
2.8,11.0,11.0,1000,0.0
4.9,18.0,3.0,1000,0.0
3.4,44.0,6.3,1000,0.0
2.8,54.0,20.0,5000,0.0
2.5,450.0,97.0,10000,0.0
4.7,51.0,0.259,1000,0.0
3.1,50.0,4.9,1000,1.99
3.2,11.0,36.0,1000,0.0
4.3,15.0,0.164,5000,0.0
3.9,27.0,3.0,1000,0.0
3.6,7.0,16.0,1000,0.0
3.2,6.0,0.458,100,0.0
3.5,11.0,5.2,1000,0.0
3.3,64.0,5.7,5000,0.0
2.4,32.0,8.5,5000,0.0
4.4,5985.0,5.9,500000,0.0
2.8,5.0,0.629,50,0.99
5.0,3.0,1.7,500,0.0
4.4,426.0,21.0,5000,1.99
5.0,3.0,4.0,100,0.0
3.3,78.0,17.0,10000,0.0
2.9,61.0,4.1,10000,0.0
4.1,56.0,0.028,1000,0.0
4.6,18.0,1.8,100,0.0
2.2,160.0,32.0,50000,0.0
4.3,505.0,0.288,10000,1.99
5.0,20.0,4.2,10,0.0
2.5,2055.0,17.0,100000,0.0
3.0,29.0,37.0,5000,0.0
3.7,794.0,15.0,100000,0.0
5.0,1.0,3.8,10,0.0
5.0,12.0,0.775,100,0.0
4.1,89.0,33.0,5000,4.49
4.1,905.0,4.0,50000,0.0
4.6,11872.0,62.0,100000,0.0
4.5,364013.0,27.0,1000000,0.0
3.3,707.0,15.0,100000,0.0
4.4,13079.0,30.0,500000,0.0
4.7,4856.0,18.0,50000,2.49
4.7,2910.0,5.3,50000,0.0
4.0,3745.0,31.0,1000000,0.0
4.5,2032.0,50.0,50000,0.0
4.3,596.0,22.0,50000,0.0
4.6,166.0,2.6,10000,0.0
4.7,456474.0,86.0,5000000,0.0
4.4,267395.0,71.0,5000000,0.0
4.0,45359.0,32.0,1000000,0.0
4.2,25427.0,9.2,1000000,0.0
4.1,14432.0,16.0,1000000,0.0
4.3,226295.0,4.2,10000000,0.0
4.7,253155.0,3.5,5000000,0.0
4.3,549900.0,60.0,10000000,0.0
3.1,1073.0,5.9,100000,0.0
4.0,154108.0,78.0,5000000,0.0
4.5,155998.0,12.0,10000000,0.0
4.4,72161.0,4.9,1000000,0.0
4.4,43088.0,3.0,1000000,0.0
4.6,6320.0,6.3,100000,0.0
4.6,14089.0,8.4,500000,0.0
4.3,26452.0,4.0,1000000,0.0
4.3,6120.0,1.9,100000,0.0
3.9,7801.0,0.201,1000000,0.0
4.5,57449.0,5.0,1000000,0.0
4.7,7566.0,4.0,500000,0.0
4.3,4649.0,30.0,100000,0.0
4.6,10484.0,9.0,1000000,0.0
4.2,2537.0,8.5,500000,0.0
4.2,86172.0,13.0,1000000,0.0
4.1,661.0,3.4,100000,0.0
4.6,7969.0,20.0,100000,0.0
4.4,688.0,4.4,50000,0.0
3.7,56664.0,8.3,1000000,0.0
4.4,2295.0,19.0,100000,0.0
3.9,1290.0,6.4,100000,0.0
4.3,15618.0,2.4,1000000,0.0
4.3,11402.0,5.3,1000000,0.0
4.5,1007.0,5.2,100000,0.0
4.5,401648.0,70.0,10000000,0.0
4.5,8193.0,41.0,500000,0.0
4.5,97.0,1.9,10000,0.0
4.7,1115.0,39.0,100000,0.0
4.3,1853.0,5.8,500000,0.0
4.4,1623.0,11.0,1000000,0.0
4.5,787.0,6.9,100000,0.0
4.3,18.0,15.0,5000,0.0
4.3,1922.0,4.7,500000,0.0
4.2,175.0,8.2,50000,0.0
4.2,784.0,18.0,100000,0.0
4.3,1283.0,4.4,100000,0.0
4.2,67.0,15.0,10000,0.0
4.7,10786.0,9.4,500000,0.0
4.1,623.0,3.0,100000,0.0
4.3,39.0,12.0,5000,0.0
4.1,293.0,3.4,100000,0.0
3.8,4813.0,5.1,100000,0.0
4.5,12.0,2.0,1000,0.0
4.1,3003.0,3.2,1000000,0.0
4.3,48.0,11.0,5000,0.0
4.5,16.0,14.0,1000,0.0
4.1,88.0,7.7,10000,0.0
4.4,49.0,12.0,10000,0.0
4.3,694.0,3.8,100000,0.0
4.4,634.0,8.1,100000,0.0
4.3,131.0,5.4,50000,0.0
4.1,56.0,10.0,5000,0.0
4.6,666.0,8.7,100000,0.0
4.7,25.0,3.8,10000,0.0
4.2,93.0,5.6,10000,0.0
3.7,121.0,3.8,10000,0.0
4.7,38.0,4.1,5000,0.0
4.4,39.0,11.0,5000,0.0
4.7,19.0,5.7,1000,0.0
4.2,91.0,3.8,10000,0.0
4.6,12111.0,9.1,500000,0.0
4.5,132.0,2.5,5000,0.0
4.8,38.0,6.7,1000,0.0
3.7,42.0,11.0,5000,0.0
4.3,132.0,7.7,10000,0.0
4.2,302.0,7.0,50000,0.0
3.6,742.0,43.0,100000,0.0
4.1,336.0,13.0,100000,0.0
2.3,41.0,20.0,10000,0.0
4.3,8432.0,59.0,500000,0.0
4.6,42.0,3.9,100,0.0
4.5,7812.0,27.0,50000,19.99
4.0,3.0,16.0,1000,0.0
4.2,1661.0,63.0,10000,9.99
4.6,617.0,12.0,10000,1.99
4.2,9659.0,30.0,100000,2.99
4.5,2576.0,44.0,10000,4.99
4.3,19373.0,43.0,1000000,0.0
4.4,3358.0,17.0,100000,14.99
3.6,145646.0,42.0,10000000,0.0
4.0,3.0,6.3,500,0.0
2.8,1911.0,20.0,100000,0.0
3.8,28140.0,16.0,1000000,0.0
4.1,5485.0,13.0,1000000,0.0
3.8,11250.0,6.3,100000,9.99
3.4,15.0,2.7,10000,0.0
4.5,5093.0,56.0,500000,0.0
4.3,8450.0,1.1,100000,13.99
3.1,194.0,26.0,100000,0.0
4.6,13492.0,56.0,100000,0.0
3.3,272.0,0.785,100000,0.0
3.9,2362.0,25.0,100000,0.0
4.2,139432.0,4.7,10000000,0.0
4.9,707.0,6.0,10000,0.0
3.9,1638.0,4.9,100000,0.0
3.4,6512.0,18.0,1000000,0.0
4.2,68270.0,66.0,1000000,0.0
3.8,21381.0,41.0,1000000,0.0
4.6,58575.0,96.0,1000000,0.0
4.4,32881.0,76.0,1000000,0.0
4.0,6.0,4.2,1000,0.0
4.2,10225.0,36.0,1000000,0.0
4.2,441.0,24.0,100000,0.0
4.5,455496.0,35.0,10000000,0.0
4.6,84.0,23.0,1000,4.29
4.4,475369.0,13.0,50000000,0.0
4.6,358633.0,19.0,10000000,0.0
3.7,23347.0,7.6,5000000,0.0
4.1,1626.0,96.0,100000,0.0
4.2,14432.0,35.0,500000,0.0
4.5,14253.0,81.0,1000000,0.0
4.6,15829.0,95.0,1000000,0.0
4.5,101738.0,10.0,1000000,0.0
4.4,372553.0,21.0,10000000,0.0
3.3,6716.0,4.7,500000,0.0
4.2,3345.0,27.0,1000000,0.0
4.2,200450.0,25.0,10000000,0.0
4.0,42182.0,3.4,1000000,0.0
4.0,87.0,33.0,10000,0.0
4.0,2700.0,5.7,500000,0.0
3.5,2310.0,3.1,500000,0.0
3.9,3847.0,4.3,1000000,0.0
3.9,85317.0,4.5,5000000,0.0
4.1,265.0,46.0,10000,2.99
4.4,54.0,33.0,500,2.99
4.2,1013.0,58.0,50000,2.99
4.4,2311.0,9.3,100000,1.99
4.3,2419.0,6.2,100000,0.0
4.1,97209.0,6.7,1000000,0.0
4.0,4518.0,41.0,1000000,0.0
4.3,146.0,6.0,10000,0.0
4.4,3397.0,9.5,50000,3.99
4.5,3580.0,60.0,100000,0.0
4.6,18.0,31.0,100,4.99
3.7,11748.0,36.0,1000000,0.0
3.8,1205.0,4.3,100000,0.0
3.4,267.0,1.5,10000,0.0
4.3,183.0,68.0,10000,0.0
3.8,76.0,1.2,1000,4.99
4.7,429.0,12.0,10000,3.99
4.4,138872.0,22.0,10000000,0.0
4.4,1091.0,45.0,50000,2.99
4.1,11788.0,62.0,1000000,0.0
4.4,23022.0,80.0,1000000,0.0
4.0,22.0,34.0,1000,0.0
3.9,1985.0,3.5,500000,0.0
4.3,3725.0,67.0,100000,2.99
4.2,1357.0,58.0,50000,2.99
3.3,19291.0,5.1,1000000,0.0
4.0,68.0,5.5,5000,0.0
4.6,87766.0,12.0,1000000,4.99
4.1,14002.0,19.0,1000000,0.0
4.1,22896.0,19.0,1000000,0.0
3.4,107778.0,8.8,10000000,0.0
3.4,2218.0,11.0,500000,0.0
4.1,10676.0,12.0,1000000,0.0
4.0,2596.0,32.0,500000,0.0
3.4,71852.0,22.0,5000000,0.0
3.2,4908.0,38.0,500000,0.0
3.9,2046.0,60.0,100000,0.0
3.6,3227.0,35.0,500000,0.0
3.8,253.0,15.0,50000,0.0
3.9,1576.0,43.0,50000,0.0
1.0,2.0,4.4,500,0.0
4.6,14.0,2.1,1000,0.0
4.9,15.0,23.0,100,0.0
2.6,5.0,0.636,500,0.0
3.9,2962.0,4.2,100000,0.0
3.5,13.0,7.9,1000,0.0
3.2,768.0,1.4,100000,0.0
3.3,35.0,0.916,1000,0.0
3.8,21423.0,84.0,1000000,0.0
3.9,22382.0,6.6,1000000,0.0
4.6,877576.0,12.0,10000000,0.0
1.8,12.0,14.0,1000,0.0
4.3,9.0,5.0,500,0.0
3.9,1417.0,2.9,10000,3.28
4.8,5.0,8.4,100,0.0
3.7,631.0,3.0,100000,0.0
4.0,1.0,2.6,10,4.99
4.1,22032.0,3.7,1000000,0.0
4.6,162933.0,100.0,5000000,0.0
4.0,127.0,5.8,10000,0.0
4.8,4.0,4.5,1000,0.0
4.0,9.0,3.1,500,0.0
3.5,2.0,22.0,50,2.99
3.0,2.0,49.0,500,0.0
4.6,477.0,1.6,10000,0.0
1.6,39.0,8.9,1000,0.0
3.8,110.0,22.0,5000,0.0
1.7,10.0,23.0,500,0.0
4.6,190086.0,94.0,1000000,2.99
5.0,3.0,6.3,500,0.0
4.6,8.0,1.1,1000,0.0
4.4,63779.0,95.0,1000000,0.0
4.5,1312936.0,21.0,10000000,0.0
3.8,25.0,9.5,1000,0.0
4.0,4.0,24.0,100,0.0
4.1,10.0,1.5,1000,0.0
5.0,1.0,7.9,10,0.0
5.0,18.0,13.0,100,0.0
1.0,1.0,24.0,50,0.0
4.6,137338.0,51.0,5000000,0.0
2.4,44.0,49.0,1000,0.0
4.5,18.0,0.994,1000,0.0
4.4,199739.0,66.0,10000000,0.0
4.3,206.0,32.0,1000,4.99
5.0,1.0,2.9,100,0.0
4.1,6231.0,8.9,100000,0.0
3.8,499.0,47.0,10000,3.99
3.9,168.0,2.1,50000,0.0
3.1,124.0,12.0,10000,0.0
4.7,24985.0,7.8,500000,0.0
4.5,12759815.0,15.0,100000000,0.0
3.5,7578.0,25.0,1000000,0.0
4.5,13479633.0,14.0,100000000,0.0
4.6,436615.0,10.0,10000000,0.0
4.5,465831.0,8.9,10000000,0.0
4.5,67707.0,4.8,1000000,0.0
4.4,4847.0,3.2,100000,0.0
4.3,1133539.0,4.7,10000000,0.0
4.2,20941.0,2.0,1000000,0.0
4.6,93930.0,14.0,5000000,0.0
4.5,5174.0,4.7,100000,0.0
3.8,935.0,22.0,50000,0.0
4.3,19234.0,14.0,500000,0.0
4.6,7605.0,4.3,500000,0.0
3.6,12993.0,5.2,1000000,0.0
4.2,868.0,0.309,50000,0.0
4.7,14051.0,8.7,100000,3.99
4.3,1419.0,0.485,50000,0.0
4.7,4595.0,2.5,100000,0.0
4.8,3390.0,9.2,100000,0.0
3.1,500.0,39.0,50000,0.0
4.5,23599.0,96.0,100000,0.0
4.5,313.0,6.9,50000,0.0
4.5,314.0,9.8,50000,0.0
4.7,101163.0,6.2,5000000,0.0
4.1,321.0,0.914,100000,0.0
4.4,265.0,8.2,50000,0.0
4.6,1048766.0,13.0,10000000,0.0
3.4,116.0,48.0,5000,4.6
3.6,5692.0,31.0,1000000,0.0
3.7,321.0,1.3,50000,0.0
2.1,86.0,29.0,10000,0.0
2.0,16.0,17.0,1000,0.0
3.5,12.0,19.0,5000,0.0
4.3,158.0,2.6,10000,0.0
2.4,99.0,71.0,10000,0.0
4.5,97.0,2.6,10000,0.0
2.8,29.0,14.0,1000,0.0
4.5,92.0,5.1,10000,0.0
2.8,5.0,13.0,1000,0.0
3.9,314.0,2.6,50000,0.0
3.2,67.0,65.0,10000,0.0
3.1,6827.0,8.7,1000000,0.0
2.4,551.0,0.903,100000,0.0
4.6,10.0,25.0,100,0.0
2.9,23.0,4.0,5000,0.0
4.0,223.0,1.7,50000,0.0
3.7,770.0,2.4,10000,4.99
2.3,3.0,8.5,100,0.0
2.9,118.0,26.0,50000,0.0
4.6,41.0,2.0,10000,0.0
4.3,21.0,2.5,1000,0.0
5.0,1.0,18.0,100,0.0
4.2,382.0,2.9,100000,0.0
4.6,13.0,1.3,1000,0.0
4.5,8.0,1.7,1000,0.0
4.2,6.0,2.7,100,0.0
4.8,11.0,0.608,1000,0.0
3.5,81.0,22.0,10000,0.0
4.6,166.0,4.2,5000,0.0
3.5,3484.0,41.0,500000,0.0
3.6,1522.0,65.0,100000,0.0
5.0,5.0,15.0,100,0.0
3.0,2.0,9.3,100,0.0
2.9,66.0,8.9,10000,0.0
3.7,20.0,24.0,5000,0.0
4.6,14.0,4.0,1000,0.0
4.2,3816.0,31.0,100000,0.0
3.2,427.0,9.5,100000,0.0
2.5,1283.0,8.2,100000,0.0
4.4,17671.0,17.0,1000000,0.0
4.3,902.0,1.8,100000,0.0
4.0,44.0,30.0,10000,0.0
4.5,322.0,31.0,10000,0.0
3.4,843.0,8.5,100000,0.0
4.3,25.0,6.3,1000,0.0
4.3,21186.0,10.0,1000000,0.0
4.3,386.0,6.0,50000,0.0
4.0,25.0,79.0,5000,0.0
4.9,9.0,6.3,1000,0.0
3.4,102.0,2.4,10000,0.0
4.9,38.0,5.0,1000,0.0
4.3,56.0,2.0,1000,0.99
4.7,11.0,4.4,1000,0.0
4.8,18298.0,8.0,500000,0.0
4.3,9.0,39.0,1000,0.0
4.0,6.0,3.5,500,0.0
3.5,197.0,9.8,10000,0.0
5.0,6.0,15.0,100,0.0
4.7,10.0,6.3,1000,0.0
4.2,37.0,2.2,5000,0.0
4.4,3375.0,4.2,100000,0.0
4.2,155.0,16.0,10000,0.0
5.0,9.0,1.5,100,0.0
5.0,13.0,0.5,100,1.49
2.0,9.0,3.4,1000,0.0
3.7,35.0,13.0,10000,0.0
3.9,65.0,0.054,5000,0.0
4.5,171.0,4.8,10000,0.0
3.1,6697.0,11.0,500000,0.0
4.5,6156.0,6.6,500000,0.0
4.7,416.0,16.0,10000,2.99
4.4,552.0,1.6,5000,1.0
3.8,5964.0,48.0,500000,0.0
4.2,3195.0,4.6,100000,0.99
4.5,115.0,2.8,5000,0.0
4.5,22.0,23.0,1000,0.0
4.6,281.0,26.0,5000,0.0
4.2,15068.0,2.5,1000000,0.0
4.5,46.0,24.0,1000,0.0
4.2,449.0,56.0,10000,0.0
